AgentID,AgentLiquidity,TokenID,DeltaSupply,TokenCurrentBuyPrice,TokenCurrentSellPrice,TokenCurrentSupply,TransactionType,SimulationMonth
15,2148.44152952183,14,0.369634600195886,1.59460396221536,1.59460396221536,0.797301981107682,buy,2
7,1796.07934065635,15,0.264424201996989,0.603210359725493,0.603210359725493,0.301605179862747,buy,2
4,5599.55991671432,9,0.819901464015979,1.51652178985,1.51652178985,0.758260894925001,buy,2
27,5537.92971928099,2,0.278888734608134,0.185758650602772,0.185758650602772,0.0928793253013859,buy,2
13,2131.08424857779,3,0.829295852323731,1.65859170464746,1.65859170464746,0.829295852323731,buy,2
9,2025.8744171283,18,0.128445556585184,1.32783522286196,1.32783522286196,0.663917611430978,buy,2
13,2130.29356032673,20,0.274589135906549,1.42640200489922,1.42640200489922,0.71320100244961,buy,2
16,4815.78923697705,16,0.231547949967477,0.643198009307639,0.643198009307639,0.32159900465382,buy,2
18,2056.04177677581,14,0.682567254643492,2.95973847150235,2.95973847150235,1.47986923575117,buy,2
1,1318.51445990466,7,0.117229279130121,2.04336931440987,2.04336931440987,1.02168465720493,sell,2
13,2131.52721909724,3,0.25753215563624,1.14352739337498,1.14352739337498,0.571763696687491,sell,2
23,4916.81391820234,15,0.691913248789793,1.98703685730508,1.98703685730508,0.99351842865254,buy,2
17,2090.1723071804,3,0.354232265577128,1.85199192452924,1.85199192452924,0.925995962264619,buy,2
20,1912.88189494576,13,0.900934192416372,0.129403722475589,0.129403722475589,0.0647018612377943,sell,2
17,2089.19996409573,10,0.623648325474981,1.24729665094996,1.24729665094996,0.623648325474981,buy,2
3,2384.75878553123,21,0.479503619238285,1.41678743331822,1.41678743331822,0.708393716659112,sell,2
3,2383.43213576418,9,0.293223527969438,2.10296884578888,2.10296884578888,1.05148442289444,buy,2
9,2025.96682632588,18,0.0272772046650035,1.27328081353195,1.27328081353195,0.636640406765974,sell,2
6,1813.85267466608,15,0.786928702220209,3.5608942617455,3.5608942617455,1.78044713087275,buy,2
9,2026.28601311745,18,0.0934183060490311,1.08644420143389,1.08644420143389,0.543222100716943,sell,2
20,1908.56315726823,1,0.357462229381669,5.19012685523867,5.19012685523867,2.59506342761933,buy,2
18,2061.64268778493,14,0.624976924559042,1.70978462238426,1.70978462238426,0.854892311192132,sell,2
18,2060.25208253024,17,0.623301129514679,1.51571424339731,1.51571424339731,0.757857121698653,buy,2
13,2135.70327585431,3,0.663938383850981,0.524115156827276,0.524115156827276,0.262057578413638,sell,2
15,2144.92599807175,21,0.672922408576378,2.76263225047098,2.76263225047098,1.38131612523549,buy,2
18,2056.62055106868,10,0.733388821581741,2.71407429411344,2.71407429411344,1.35703714705672,buy,2
13,2136.26359647134,3,0.279054629186821,-0.0339941015463651,-0.0339941015463651,-0.0169970507731825,sell,2
20,1910.94576177662,1,0.177551943599831,4.835022968039,4.835022968039,2.4175114840195,sell,2
18,2054.70326621238,11,0.255750744081775,3.25442801194924,3.25442801194924,1.62721400597462,buy,2
24,2276.67010990391,3,0.371810545491523,0.709626989436681,0.709626989436681,0.354813494718341,buy,2
8,1650.00204688399,2,0.837029408909256,1.85981746842128,1.85981746842128,0.929908734210642,buy,2
13,2135.86314147528,22,0.185872125149633,1.04765814223923,1.04765814223923,0.523829071119617,buy,2
8,1650.44102049909,2,0.0900519022851376,1.67971366385101,1.67971366385101,0.839856831925505,sell,2
18,2051.85491551562,15,0.2954459936733,4.1517862490921,4.1517862490921,2.07589312454605,buy,2
20,1910.37822590551,6,0.279617621890106,1.09149187683245,1.09149187683245,0.545745938416225,buy,2
1,1318.71644592776,2,0.0467963738836203,1.58612091608377,1.58612091608377,0.793060458041884,sell,2
9,2023.96146307842,17,0.468587916825639,2.45289007704859,2.45289007704859,1.22644503852429,buy,2
17,2085.84494774738,12,0.999791770401547,2.34207781342368,2.34207781342368,1.17103890671184,buy,2
17,2084.47808924357,9,0.233958260819578,2.57088536742804,2.57088536742804,1.28544268371402,buy,2
9,2025.01557116036,17,0.161290766769304,2.13030854350998,2.13030854350998,1.06515427175499,sell,2
15,2144.29751862698,12,0.102822898564127,2.54772361055194,2.54772361055194,1.27386180527597,buy,2
1,1320.38495806937,20,0.371262241066559,0.683877522766103,0.683877522766103,0.341938761383051,sell,2
8,1649.70879435178,13,0.480345650241839,1.09009502295927,1.09009502295927,0.545047511479633,buy,2
18,2049.01198528179,3,0.769048022358441,2.24772303415356,2.24772303415356,1.12386151707678,buy,2
8,1639.33595075493,1,0.743738144546205,6.32249925713142,6.32249925713142,3.16124962856571,buy,2
15,2142.52152281742,13,0.45868308663612,2.00746119623151,2.00746119623151,1.00373059811575,buy,2
9,2025.67694802865,17,0.11768315154366,1.89494224042266,1.89494224042266,0.947471120211328,sell,2
18,2047.57625329109,6,0.388133831992308,1.86775954081707,1.86775954081707,0.933879770408533,buy,2
8,1639.6837683903,13,0.0670645119505909,1.87333217233032,1.87333217233032,0.936666086165162,sell,2
3,2383.49383434555,18,0.0222597144230357,1.04192477258781,1.04192477258781,0.520962386293907,sell,2
6,1814.09300044976,15,0.0230262588533537,4.10573373138539,4.10573373138539,2.0528668656927,sell,2
24,2275.31815221423,4,0.216516332182869,2.71417122232618,2.71417122232618,1.35708561116309,buy,2
8,1637.22289988434,23,0.539744559888856,2.36347281124196,2.36347281124196,1.18173640562098,buy,2
17,2086.69533138007,12,0.310316452855998,1.92709070483994,1.92709070483994,0.96354535241997,sell,2
8,1636.28555897782,8,0.612320473777693,1.22464094755539,1.22464094755539,0.612320473777693,buy,2
13,2136.04166733413,20,0.0920341180389106,0.499809286688281,0.499809286688281,0.249904643344141,sell,2
6,1818.68634891147,15,0.407133490595816,3.29146675019376,3.29146675019376,1.64573337509688,sell,2
9,2023.93402822582,2,0.35850925814648,2.30313943237673,2.30313943237673,1.15156971618836,buy,2
13,2129.4532906429,6,0.938947531311548,3.74565460344016,3.74565460344016,1.87282730172008,buy,2
24,2272.09476757926,11,0.357018660631474,3.96846533321218,3.96846533321218,1.98423266660609,buy,2
24,2272.77838068026,3,0.115698868691057,2.01632529677145,2.01632529677145,1.00816264838573,sell,2
3,2387.06814388766,21,0.44563709110039,1.8713580682702,1.8713580682702,0.9356790341351,sell,2
1,1324.44322409719,11,0.373835544102344,3.22079424500749,3.22079424500749,1.61039712250375,sell,2
